[ 2023-12-06 19:15:34,816 ] 96 werkzeug - WARNING -  * Debugger is active!
[ 2023-12-06 19:15:34,830 ] 96 werkzeug - INFO -  * Debugger PIN: 111-607-179
[ 2023-12-06 19:15:36,485 ] 96 werkzeug - INFO - 127.0.0.1 - - [06/Dec/2023 19:15:36] "GET / HTTP/1.1" 200 -
[ 2023-12-06 19:15:40,622 ] 96 werkzeug - INFO - 127.0.0.1 - - [06/Dec/2023 19:15:40] "GET /predict HTTP/1.1" 200 -
[ 2023-12-06 19:15:43,196 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\parso\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\partd\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\past\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pasta\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\phik\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\ptyprocess\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyarrow\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyasn1_modules\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyct\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pydevd_plugins\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pydispatch\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pydocstyle\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pygit2\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pylint_plugins\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyls_spyder\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\PyQt5\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyreadline\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyviz_comms\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pyximport\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\qdarkstyle\\__init__.py', reloading
[ 2023-12-06 19:15:43,211 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\qstylizer\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\qtawesome\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\qtconsole\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\queuelib\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\repo_cli\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\rope\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\ruamel_yaml\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\scipy\\conftest.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\scipy\\version.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\seaborn\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\sipbuild\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\slicer\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\smmap\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\snappy\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\sphinxcontrib\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\sphinx_rtd_theme\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\spyder\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\spyder_kernels\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tensorboard_data_server\\__init__.py', reloading
[ 2023-12-06 19:15:43,227 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tensorflow_estimator\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tensorflow_io_gcs_filesystem\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\testpath\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\textdistance\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\text_unidecode\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tflearn\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\thop\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\three_merge\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tinycss\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tlz\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\toolz\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\torchgen\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\torchvision\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\transformers\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\trio\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\typed_ast\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\tzdata\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\umpy\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\unicodecsv\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\urwid\\__init__.py', reloading
[ 2023-12-06 19:15:43,243 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\validate\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\voluptuous\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\w3lib\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\webencodings\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\websocket\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\wheel\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\widgetsnbextension\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\win32ctypes\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\winpty\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\win_unicode_console\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\wrapt\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\xlsxwriter\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\xlwt\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\yapf\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\yapftests\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\ypy_websocket\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\zope\\__init__.py', reloading
[ 2023-12-06 19:15:43,258 ] 96 werkzeug - INFO -  * Detected change in 'C:\\Users\\Shrian Singh\\anaconda3\\Lib\\site-packages\\pythonwin\\pywin\\__init__.py', reloading
